RTB,16.317,-86.523,"Juan Manuel Galvez"
RTC,17.014,73.328,"Ratnagiri"
RTE,-23.509,-46.638,"Campo de Marte"
RTG,-8.596,120.478,"Frans Sales Lega"
RTI,-10.767,123.075,"David Constantijn Saudale"
RTL,43.388,-95.139,"Spirit Lake Muni"
RTM,51.957,4.437,"Rotterdam The Hague"
RTN,36.742,-104.502,"Raton Muni/Crews"
RTP,-15.645,141.844,"Rutland Plains"
RTS,-32.007,115.540,"Rottnest Island"
RTY,-28.583,140.303,"Merty Merty"
RUA,3.049,30.912,"Arua"
RUD,36.425,55.104,"Shahrud"
RUE,0.117,29.313,"Rughenda"
RUG,32.258,120.502,"Rugao"
RUH,24.958,46.699,"King Khaled"
RUI,33.463,-105.535,"Sierra Blanca Regional"
RUK,28.627,82.194,"Rukum Chaurjahari"
RUL,0.338,73.513,"Maavaarulaa"
RUM,27.303,86.550,"Rumjatar"
RUN,-20.890,55.519,"Roland Garros"
RUP,26.142,89.908,"Rupsi"
RUR,-22.434,-151.361,"Rurutu"
RUS,-9.862,160.825,"Marau"
RUT,43.529,-72.950,"Rutland/Southern Vermont"
RUU,-5.334,144.257,"Ruti"
RUV,15.992,-90.445,"Rubelsanto"
RUY,14.915,-89.008,"Copan Ruinas"
RVA,-22.805,47.821,"Farafangana"
RVC,5.472,-9.585,"River Cess and"
RVD,-17.835,-50.956,"Leite de Castro"
RVE,6.952,-71.857,"Los Colonizadores"
RVK,64.838,11.146,"Rorvik Ryum"
RVN,66.565,25.830,"Rovaniemi"
RVO,-27.547,24.173,"Reivilo"
RVR,38.961,-110.227,"Green River Muni"
RVS,36.040,-95.985,"Richard Lloyd Jones Jr"
RVT,-33.797,120.208,"Ravensthorpe"
RVV,-23.885,-147.662,"Raivavae"
RVY,-30.975,-55.476,"Don Oscar Gestido"
RWF,44.547,-95.082,"Redwood Falls Muni"
RWI,35.856,-77.892,"Rocky Mount Wilson Regional"
RWL,41.806,-107.200,"Rawlins Muni /Harvey"
RWN,50.607,26.142,"Rivne"
RXE,43.834,-111.805,"Rexburg Madison County"
RXS,11.598,122.752,"Roxas"
RYB,58.104,38.929,"Staroselye"
RYG,59.379,10.785,"Moss Rygge"
RYK,28.384,70.280,"Shaikh Zaid"
RYL,-15.725,29.304,"Royal Zambezi Lodge"
RYN,45.628,-0.973,"Royan-Medis"
RYO,-51.605,-72.220,"28 de Noviembre"
RZA,-50.017,-68.579,"Santa Cruz"
RZE,50.110,22.019,"Rzeszow-Jasionka"
RZH,42.922,133.904,"Preobrazheniye"
RZN,54.556,39.855,"Turlatovo"
RZP,11.051,119.519,"Taytay-Sandoval"
RZR,36.907,50.687,"Ramsar"
RZS,26.966,68.878,"Sawan"
RZV,41.180,40.851,"Rize-Artvin"
SAA,41.445,-106.824,"Shively"
SAB,17.645,-63.220,"Juancho E. Yrausquin"
SAC,38.513,-121.493,"Sacramento Executive"
SAD,32.855,-109.635,"Safford Regional"
SAF,35.617,-106.089,"Santa Fe Muni"
SAG,19.689,74.377,"Shirdi"
SAH,15.476,44.220,"Sana'a"
SAK,65.732,-19.573,"Sauoarkrokur"
SAL,13.441,-89.056,"Oscar Arnulfo Romero"
SAM,-9.670,150.790,"Salamo"
SAN,32.734,-117.190,"San Diego"
SAP,15.453,-87.924,"Ramon Villeda Morales"
SAQ,25.054,-78.049,"San Andros"
SAR,38.149,-89.699,"Sparta Community/Hunter"
SAS,33.241,-115.952,"Salton Sea"
SAT,29.534,-98.470,"San Antonio"
SAU,-10.492,121.848,"Sabu-Tardanu"
SAV,32.128,-81.202,"Savannah Hilton Head"
SAW,40.899,29.309,"Istanbul Sabiha Gokcen"
SAX,8.026,-78.210,"Sambu"
SAY,43.256,11.255,"Siena-Ampugnano"
SAZ,4.682,-8.435,"Sasstown"
SBA,34.426,-119.840,"Santa Barbara Muni"
SBB,7.804,-71.166,"Santa Barbara de Barinas"
SBC,-5.315,141.752,"Selbang"
SBD,34.095,-117.235,"San Bernardino"
SBE,-6.104,142.278,"Suabi"
SBF,33.321,68.636,"Sardeh Band"
SBG,5.875,95.340,"Maimun Saleh"
SBH,17.904,-62.844,"St Barthelemy/Remy Haenen"
SBI,12.575,-13.363,"Sambailo"
SBJ,-18.721,-39.834,"Sao Mateus/Ernesto Bonomo"
SBK,48.538,-2.854,"Saint-Brieuc-Armor"
SBL,-13.762,-65.435,"Santa Ana Del Yacuma"
SBM,43.770,-87.851,"Sheboygan County Memorial"
SBN,41.709,-86.317,"South Bend Regional"
SBO,39.029,-111.838,"Salina Gunnison"
SBP,35.237,-120.642,"San Luis County Regional"
SBQ,29.571,67.848,"Sibi"
SBR,-9.378,142.625,"Saibai Island"
SBS,40.516,-106.866,"Steamboat Springs Bob Adams"
SBT,71.219,72.052,"Sabetta"
SBU,-29.689,17.940,"Springbok"
SBV,-5.577,155.049,"Sabah"
SBW,2.262,111.985,"Sibu"
SBX,48.541,-111.871,"Shelby"
SBY,38.340,-75.510,"Salisbury Ocean City"
SBZ,45.786,24.091,"Sibiu"
SCB,41.610,-96.630,"Scribner State"
SCC,70.195,-148.465,"Deadhorse"
SCD,14.907,-87.263,"Sulaco"
SCE,40.849,-77.849,"University Park"
SCF,33.623,-111.911,"Scottsdale"
SCG,-18.638,144.546,"Spring Creek"
SCH,42.853,-73.929,"Schenectady County"
SCI,7.801,-72.203,"Paramillo"
SCK,37.894,-121.238,"Stockton Metropolitan"
SCL,-33.393,-70.786,"Arturo Merino Benitez"
SCM,61.845,-165.571,"Scammon Bay"
SCN,49.215,7.110,"Saarbrucken"
SCO,43.860,51.091,"Aktau"
SCP,44.702,6.600,"Mont-Dauphin/St-Crepin"
SCQ,42.896,-8.415,"Santiago-Rosalia de Castro"
SCR,61.158,12.843,"Scandinavian Mountains"
SCT,12.631,53.906,"Socotra"
SCU,19.970,-75.835,"Antonio Maceo"
SCV,47.687,26.354,"Suceava Stefan cel Mare"
SCW,61.647,50.845,"Syktyvkar"
SCX,16.213,-95.202,"Salina Cruz Air Station"
SCY,-0.910,-89.617,"San Cristobal"
SCZ,-10.720,165.795,"Santa Cruz/Graciosa"
SDB,-32.969,18.160,"Langebaanweg"
SDC,2.991,-59.510,"Sand Creek"
SDD,-14.925,13.575,"Lubango"
SDE,-27.766,-64.310,"Angel La Paz Aragones"
SDF,38.174,-85.736,"Louisville Muhammad Ali"
SDG,35.246,47.009,"Sanandaj"
SDI,-5.627,146.463,"Saidor"
SDJ,38.140,140.917,"Sendai"
SDK,5.901,118.059,"Sandakan"
SDL,62.528,17.444,"Sundsvall-Harnosand"
SDN,61.830,6.106,"Sandane Anda"
SDP,55.315,-160.523,"Sand Point"
SDQ,18.430,-69.669,"Las Americas"
SDR,43.427,-3.820,"Seve Ballesteros-Santander"
SDS,38.060,138.414,"Sado"
SDT,34.814,72.353,"Saidu Sharif"
SDU,-22.911,-43.163,"Santos Dumont"
SDW,16.000,73.533,"Sindhudurg"
SDX,34.849,-111.788,"Sedona"
SDY,47.707,-104.193,"Sidney/Richland Regional"
SEA,47.449,-122.311,"Seattle-Tacoma"
SEB,26.992,14.466,"Sabha"
SEE,32.826,-116.972,"Gillespie"
SEF,27.456,-81.342,"Sebring Regional"
SEG,40.821,-76.864,"Penn Valley"
SEH,-3.442,140.778,"Senggeh"
SEK,67.480,153.736,"Srednekolymsk"
SEM,32.344,-86.988,"Craig"
SEN,51.571,0.696,"Southend"
SEO,7.960,-6.644,"Seguela"
SEP,32.215,-98.178,"Stephenville Clark Regional"
SEQ,1.370,102.140,"Sungai Pakning Bengkalis"
SER,38.924,-85.907,"Freeman Muni"
SET,-8.061,-38.329,"Santa Magalhaes"
SEU,-2.458,34.822,"Seronera"
SEV,48.901,38.543,"Sievierodonetsk"
SEW,29.346,25.506,"Siwa Oasis North"
SEY,15.180,-12.207,"Selibaby"
SEZ,-4.674,55.522,"Seychelles"
SFA,34.718,10.691,"Sfax Thyna"
SFB,28.778,-81.238,"Orlando Sanford"
SFC,16.258,-61.263,"St-Francois"
SFD,7.883,-67.444,"San Fernando De Apure"
SFE,16.596,120.303,"San Fernando"
SFF,47.683,-117.322,"Felts"
SFG,18.100,-63.047,"Grand Case-Esperance"
SFH,30.930,-114.808,"San Felipe"
SFJ,67.010,-50.715,"Kangerlussuaq"
SFK,-0.698,-48.520,"Soure"
SFL,14.885,-24.480,"Sao Filipe"
SFM,43.394,-70.708,"Sanford Seacoast Regional"
SFN,-31.712,-60.812,"Sauce Viejo"
SFO,37.619,-122.375,"San Francisco"
SFS,14.794,120.271,"Subic Bay/Station Cubi"
SFT,64.625,21.077,"Skelleftea"
SFU,-9.593,148.636,"Safia"
SFX,8.279,-62.665,"Macagua"
SFZ,41.921,-71.491,"North Central State"
SGA,37.498,71.508,"Sheghnan"
SGC,61.344,73.402,"Surgut"
SGD,54.964,9.792,"Sonderborg"
SGE,50.708,8.083,"Siegerland"
SGF,37.246,-93.389,"Springfield Branson"
SGH,39.840,-83.840,"Springfield-Beckley Muni"
SGI,32.049,72.665,"Mushaf"
SGK,-5.126,144.324,"Sengapi"
SGL,14.495,120.904,"Danilo Atienza"
SGM,27.297,-112.938,"San Ignacio"
SGN,10.819,106.652,"Tan Son Nhat"
SGO,-28.050,148.595,"St George"
SGP,-20.425,120.141,"Shay Gap"
SGQ,0.385,117.543,"Sanggata/Sangkimah"
SGR,29.622,-95.657,"Sugar Land Regional"
SGT,34.599,-91.575,"Stuttgart/Carl Humphrey"
SGU,37.036,-113.510,"St George Regional"
SGV,-41.592,-65.339,"Sierra Grande"
SGX,-10.683,35.583,"Songea"
SGY,59.460,-135.317,"Skagway"
SGZ,7.187,100.608,"Songkhla"
SHA,31.198,121.334,"Shanghai Hongqiao"
SHB,43.577,144.960,"Nakashibetsu"
SHC,14.076,38.274,"Shire Inda Selassie"
SHD,38.264,-78.896,"Shenandoah Valley Regional"
SHE,41.640,123.483,"Shenyang Taoxian"
SHF,44.242,85.891,"Shihezi Huayuan"
SHG,66.888,-157.162,"Shungnak"
SHH,66.250,-166.089,"Shishmaref"
SHI,24.827,125.145,"Miyako Shimojishima"
SHJ,25.329,55.517,"Sharjah"
SHK,-29.731,28.768,"Sehonghong"
SHL,25.704,91.979,"Shillong"
SHM,33.662,135.364,"Nanki Shirahama"
SHN,47.234,-123.148,"Sanderson"
SHO,-26.359,31.717,"King Mswati III"
SHQ,-27.922,153.371,"Southport"
SHR,44.769,-106.980,"Sheridan County"
SHS,30.293,112.449,"Jingzhou Shashi"
SHT,-36.428,145.391,"Shepparton"
SHU,-11.134,132.160,"Smith Point"
SHV,32.447,-93.826,"Shreveport Regional"
SHW,17.467,47.121,"Sharurah Domestic"
SHX,62.692,-159.569,"Shageluk"
SHY,-3.609,33.504,"Shinyanga"
SHZ,-29.268,28.552,"Seshutes"
SIA,34.377,109.120,"Xi'an Xiguan"
SIB,-3.683,13.350,"Sibiti"
SIC,8.262,-79.078,"San Jose Island"
SID,16.741,-22.949,"Amilcar Cabral"
SIF,27.160,84.980,"Simara"
SIG,18.457,-66.098,"Fernando L Ribas Dominicci"
SIH,29.262,80.936,"Silgadi Doti"
SIJ,66.138,-18.908,"Siglufjorour"
SIK,36.899,-89.562,"Sikeston Memorial Muni"
SIL,-9.074,148.389,"Sila"
SIM,-5.279,144.545,"Simbai"
SIN,1.350,103.994,"Singapore Changi"
SIO,-40.835,145.084,"Smithton"
SIP,45.052,33.975,"Simferopol"
SIQ,-0.479,104.579,"Dabo"
SIR,46.219,7.327,"Sion"
SIS,-27.649,22.999,"Sishen"
SIT,57.047,-135.362,"Sitka Rocky Gutierrez"
SIU,13.727,-84.778,"Siuna"
SIV,39.115,-87.448,"Sullivan County"
SIW,2.667,98.933,"Sibisa"
SIX,-32.601,151.193,"Singleton"
SIZ,-2.999,142.044,"Sissano"
SJA,-15.358,-75.135,"San Juan de Marcona"
SJB,-13.053,-64.662,"San Joaquin"
SJC,37.362,-121.929,"Norman Y. Mineta San Jose"
SJD,23.156,-109.717,"de Los Cabos"
SJE,2.580,-72.639,"Jorge E. Gonzalez Torres"
SJH,10.767,-73.017,"San Juan Del Cesar"
SJI,12.361,121.047,"San Jose"
SJJ,43.825,18.331,"Sarajevo"
SJK,-23.229,-45.861,"Urbano Ernesto Stumpf"
SJL,-0.148,-66.985,"Sao Gabriel da Cachoeira"
SJN,34.519,-109.379,"St Johns Industrial Park"
SJO,9.994,-84.209,"Juan Santamaria"
SJP,-20.817,-49.407,"Eribelto Manoel Reino"
SJQ,-17.476,24.306,"Sesheke"
SJR,8.767,-76.533,"San Juan De Uraba"
SJS,-17.831,-60.743,"San Jose De Chiquitos"
SJT,31.358,-100.496,"San Angelo Regional Mathis"
SJU,18.439,-66.002,"Luis Munoz Marin"
SJV,-16.271,-62.470,"San Javier"
SJW,38.281,114.697,"Shijiazhuang Zhengding"
SJX,18.356,-88.131,"Sartaneja"
SJY,62.692,22.832,"Seinajoki"
SJZ,38.666,-28.176,"Sao Jorge"
SKA,47.615,-117.656,"Fairchild Air Base"
SKB,17.311,-62.719,"Robert L. Bradshaw"
SKC,-8.047,141.722,"Suki"
SKD,39.701,66.984,"Samarkand"
SKE,59.185,9.567,"Skien"
SKF,29.384,-98.581,"Lackland Air Base"
SKG,40.520,22.971,"Thessaloniki Macedonia"
SKH,28.586,81.636,"Surkhet"
SKK,64.371,-161.224,"Shaktoolik"
SKL,57.253,-5.828,"Broadford"
SKM,5.860,-57.149,"Skeldon"
SKN,68.579,15.033,"Stokmarknes Skagen"
SKO,12.916,5.207,"Sadiq Abubakar III"
SKP,41.962,21.621,"Skopje"
SKQ,-30.039,28.370,"Sekakes"
SKR,5.692,38.976,"Shakiso"
SKS,55.221,9.267,"Skrydstrup"
SKT,32.536,74.364,"Sialkot"
SKU,38.968,24.487,"Skiros"
SKV,28.685,34.063,"Saint Catherine"
SKW,61.965,-151.191,"Skwentna"
SKX,54.125,45.212,"Saransk"
SKZ,27.722,68.792,"Sukkur"
SLA,-24.856,-65.486,"Martin Miguel De Guemes"
SLB,42.597,-95.241,"Storm Lake Muni"
SLC,40.786,-111.980,"Salt Lake City"
SLD,48.638,19.134,"Sliac"
SLE,44.910,-123.003,"Salem Muni /McNary"
SLF,20.465,45.620,"As-Sulayyil"
SLG,36.192,-94.490,"Smith"
SLH,-13.852,167.537,"Sola"
SLI,-12.174,26.365,"Solwesi"
SLJ,-22.257,117.850,"Solomon"
SLK,44.387,-74.205,"Adirondack Regional"
SLL,17.039,54.091,"Salalah"
SLM,40.952,-5.502,"Salamanca"
SLN,38.791,-97.652,"Salina Muni"
SLO,38.643,-88.964,"Salem-Leckrone"
SLP,22.254,-100.931,"Ponciano Arriaga"
SLQ,61.701,-157.166,"Sleetmute"
SLR,33.160,-95.621,"Sulphur Springs Muni"
SLT,38.538,-106.049,"Salida/Harriet Alexander"
SLU,14.020,-60.993,"George F. L. Charles"
SLV,31.082,77.068,"Shimla"
SLW,25.549,-100.929,"Plan De Guadalupe"
SLX,21.333,-71.200,"Salt Cay"
SLY,66.591,66.611,"Salekhard"
SLZ,-2.585,-44.234,"Marechal Cunha Machado"
SMA,36.971,-25.171,"Santa Maria"
SMB,-52.737,-69.334,"Franco Bianco"
SMD,41.143,-85.153,"Smith"
SME,37.053,-84.616,"Lake Cumberland Regional"
SMF,38.695,-121.591,"Sacramento"
SMH,-6.075,146.811,"Sapmanga"
SMI,37.690,26.912,"Samos"
SMJ,-7.750,146.927,"Sim"
SMK,63.490,-162.110,"St Michael"
SML,23.582,-75.269,"Stella Maris"
SMM,4.450,118.583,"Semporna"
SMN,45.124,-113.881,"Lemhi County"
SMO,34.016,-118.451,"Santa Monica Muni"
SMP,-4.350,151.550,"Stockholm Strip"
SMQ,-2.499,112.975,"Sampit/Hasan"
SMR,11.120,-74.231,"Simon Bolivar"
SMS,-17.094,49.816,"Sainte Marie"
SMT,-12.479,-55.672,"Adolino Bedin Regional"
SMU,61.812,-147.507,"Sheep Mountain"
SMV,46.534,9.884,"Samedan"
SMW,26.732,-11.684,"Smara"
SMX,34.899,-120.457,"Santa Maria/Allan Hancock"
SMY,13.047,-13.295,"Simenti"
SMZ,4.350,-54.417,"Stoelmanseiland"
SNA,33.676,-117.868,"John Wayne Orange County"
SNB,-11.418,130.648,"Snake Bay"
SNC,-2.205,-80.989,"General Ulpiano Paez"
SNE,16.589,-24.284,"Preguica"
SNF,10.279,-68.755,"Sub Teniente Nestor Arias"
SNG,-16.384,-60.963,"Av. Juan Cochamanidis S."
SNH,-28.620,151.983,"Stanthorpe"
SNI,5.032,-9.064,"Greenville/Sinoe"
SNJ,22.101,-84.157,"San Julian"
SNK,32.690,-100.949,"Winston"
SNL,35.358,-96.943,"Shawnee Regional"
SNM,-14.966,-65.634,"San Ignacio de Moxos"
SNN,52.702,-8.925,"Shannon"
SNO,17.195,104.119,"Sakon Nakhon"
SNP,57.166,-170.223,"St Paul Island"
SNQ,30.529,-115.946,"San Quintin Military"
SNR,47.311,-2.157,"Saint-Nazaire-Montoir"
SNS,36.663,-121.606,"Salinas Muni"
SNT,7.383,-73.505,"Las Cruces"
SNU,22.492,-79.944,"Abel Santamaria"
SNV,4.555,-61.150,"Santa Elena de Uairen"
SNW,18.461,94.300,"Thandwe"
SNX,35.591,53.495,"Semnan Muni"
SNY,41.101,-102.985,"Sidney Muni-Lloyd W Carr"
SNZ,-22.932,-43.719,"Santa Cruz Air Force Base"
SOA,9.581,105.960,"Soc Trang"
SOB,46.686,17.159,"Heviz-Balaton"
SOC,-7.516,110.757,"Adisumarmo"
SOD,-23.478,-47.490,"Sorocaba"
SOE,2.067,14.133,"Souanke"
SOF,42.697,23.411,"Sofia"
SOG,61.156,7.138,"Sogndal Haukasen"
SOH,3.017,-71.750,"Solita"
SOJ,69.787,20.959,"Sorkjosen"
SOK,-29.839,28.060,"Semonkong"
SOL,64.561,-164.446,"Solomon State"
SOM,8.945,-64.151,"San Tome"
SON,-15.505,167.220,"Santo Pekoa"
SOO,61.262,17.099,"Soderhamn"
SOP,35.237,-79.389,"Moore County"
SOQ,-0.894,131.287,"Domine Eduard Osok"
SOR,34.390,40.152,"Al Thaurah"
SOT,67.395,26.619,"Sodankyla"
SOU,50.950,-1.357,"Southampton"
SOV,59.442,-151.704,"Seldovia"
SOW,34.265,-110.007,"Show Low Regional"
SOX,5.677,-72.970,"Alberto Lleras Camargo"
SOY,59.155,-2.641,"Stronsay"
SOZ,41.924,9.406,"Solenzara"
SPA,34.916,-81.956,"Spartanburg Downtown"
SPC,28.626,-17.756,"La Palma"
SPD,25.759,88.909,"Saidpur"
SPE,4.733,116.467,"Sepulot"
SPF,44.480,-103.783,"Black Hills/Clyde Ice"
SPG,27.765,-82.627,"Albert Whitted"
SPH,-8.304,147.166,"Sopu"
SPI,39.844,-89.678,"Abraham Lincoln Capital"
SPJ,36.974,22.526,"Sparti"
SPM,49.973,6.693,"Spangdahlem"
SPN,15.119,145.729,"Saipan"
SPP,-14.658,17.720,"Menongue"
SPR,17.914,-87.971,"John Greif II"
SPS,33.989,-98.492,"Sheppard Base/Wichita Falls"
SPT,5.083,115.550,"Sipitang"
SPU,43.539,16.298,"Split"
SPV,-3.882,143.673,"Sepik Plains"
SPW,43.166,-95.203,"Spencer Muni"
SPX,30.108,30.889,"Sphinx"
SPY,4.747,-6.661,"San Pedro"
SPZ,36.176,-94.119,"Springdale Muni"
SQA,34.607,-120.076,"Santa Ynez"
SQB,4.408,-75.022,"Santa Ana"
SQC,-31.240,119.360,"Southern Cross"
SQD,28.380,117.964,"Shangrao Sanqingshan"
SQE,5.400,-71.700,"San Luis De Palenque"
SQF,0.702,-75.250,"Solano"
SQG,0.064,111.474,"Sintang"
SQH,21.215,104.033,"Na San"
SQI,41.742,-89.674,"Whiteside/Joseph Bittorf"
SQJ,26.426,117.834,"Sanming Shaxian"
SQK,31.472,25.879,"Sidi EL Barrani"
SQL,37.512,-122.250,"San Carlos"
SQM,-13.331,-50.198,"Sao Miguel do Araguaia"
SQN,-2.100,125.966,"Emalamo Sanana"
SQO,64.961,17.697,"Storuman"
SQQ,55.894,23.395,"Siauliai"
SQR,-2.531,121.356,"Soroako"
SQS,17.186,-89.010,"Matthew Spain"
SQT,-10.563,150.691,"China Strait"
SQU,-6.960,-76.768,"Saposoa"
SQV,48.098,-123.187,"Sequim Valley"
SQW,56.550,9.173,"Skive"
SQX,-26.782,-53.504,"Sao Miguel do Oeste"
SQY,-31.383,-52.033,"Sao Lourenco do Sul"
SQZ,53.308,-0.551,"RAF Scampton"
SRA,-27.907,-54.521,"Luis Alberto Lehr"
SRB,-14.066,-66.787,"Santa Rosa De Yacuma"
SRD,-13.264,-64.604,"San Ramon"
SRE,-19.247,-65.150,"Alcantari"
SRG,-6.971,110.373,"Achmad Yani"
SRH,9.144,18.374,"Sarh"
SRJ,-14.859,-66.738,"Av. German Quiroga G."
SRL,27.093,-112.099,"Palo Verde"
SRM,-24.057,139.082,"Sandringham"
SRN,-42.155,145.292,"Strahan"
SRO,2.217,-75.250,"Santana Ramos"
SRP,59.792,5.341,"Stord Sorstokken"
SRQ,27.395,-82.554,"Sarasota Bradenton"
SRR,-27.519,153.428,"Dunwich"
SRS,8.690,-75.156,"San Marcos"
SRT,1.728,33.623,"Soroti"
SRV,61.790,-156.589,"Stony River 2"
SRW,35.646,-80.520,"Mid-Carolina Regional"
SRX,31.063,16.595,"Sirt/Ghardabiya"
SRY,36.644,53.189,"Sari Dasht-e Naz"
SRZ,-17.812,-63.172,"El Trompillo"
SSA,-12.909,-38.322,"Luiz Eduardo Magalhaes"
SSC,33.973,-80.471,"Shaw Air Force Base"
SSE,17.628,75.935,"Solapur"
SSF,29.337,-98.471,"Stinson Muni"
SSG,3.755,8.709,"Malabo"
SSH,27.977,34.395,"Sharm El Sheikh"
SSI,31.152,-81.391,"St Simons Island"
SSJ,65.957,12.469,"Sandnessjoen Stokka"
SSK,-19.166,128.174,"Sturt Creek"
SSL,5.131,-70.868,"Santa Rosalia"
SSN,37.445,127.113,"Seoul"
SSO,-22.091,-45.044,"Sao Lourenco"
SSP,-13.975,143.554,"Silver Plains"
SSQ,48.917,-79.179,"La Sarre"
SSR,-15.471,168.152,"Sara"
SSS,-5.596,147.811,"Siassi"
SST,-36.542,-56.722,"Santa Teresita"
SSW,48.673,-123.175,"Stuart Island"
SSX,-24.802,31.422,"Singita Safari Lodge"
SSY,-6.270,14.247,"Mbanza Congo"
SSZ,-23.928,-46.300,"Santos Nero Moura/Guaruja"
STA,55.990,8.354,"Stauning"
STB,8.975,-71.943,"Santa Barbara del Zulia"
STC,45.547,-94.060,"Saint Cloud Regional"
STD,7.565,-72.035,"Mayor Buenaventura Vivas"
STE,44.545,-89.530,"Stevens Point Muni"
STG,56.577,-169.664,"St George"
STH,-17.863,142.558,"Strathmore"
STI,19.406,-70.605,"Cibao"
STJ,39.772,-94.910,"Rosecrans Memorial"
STK,40.613,-103.264,"Sterling Muni"
STL,38.749,-90.370,"St Louis Lambert"
STM,-2.422,-54.793,"Santarem/Wilson Fonseca"
STN,51.885,0.235,"London Stansted"
STP,44.935,-93.060,"St Paul Downtown Holman"
STQ,41.412,-78.503,"St Marys Muni"
STR,48.690,9.222,"Stuttgart"
STS,38.509,-122.813,"Charles M. Schulz Sonoma"
STT,18.337,-64.977,"Cyril E. King"
STU,18.272,-88.456,"Santa Cruz"
STV,21.114,72.742,"Surat"
STW,45.109,42.113,"Stavropol Shpakovskoye"
STX,17.702,-64.799,"Henry E Rohlsen"
STY,-31.438,-57.985,"Nueva Hesperides"
STZ,-10.465,-50.519,"Santa Terezinha"
SUA,27.182,-80.221,"Witham"
SUB,-7.380,112.787,"Juanda"
SUD,35.790,-96.656,"Stroud Muni"
SUE,44.844,-87.422,"Door County Cherryland"
SUF,38.905,16.242,"Lamezia Terme"
SUG,9.756,125.481,"Surigao"
SUI,42.858,41.128,"Sukhumi Babushara/Ardzinba"
SUJ,47.703,22.886,"Satu Mare"
SUK,67.792,130.394,"Sakkyryr"
SUL,28.645,69.177,"Sui"
SUM,33.995,-80.361,"Sumter"
SUN,43.504,-114.296,"Friedman Memorial"
SUO,43.876,-121.453,"Sunriver"
SUP,-7.024,113.890,"Trunojoyo"
SUQ,-2.483,-78.167,"Sucua"
SUR,52.709,-88.542,"Summer Beaver"
SUS,38.662,-90.652,"Spirit of St Louis"
SUT,-7.949,31.610,"Sumbawanga"
SUU,38.263,-121.927,"Travis Air Force Base"
SUV,-18.043,178.559,"Nausori"
SUW,46.689,-92.095,"Richard I Bong Memorial"
SUX,42.398,-96.382,"Sioux Gateway/Bud Day"
SUY,62.185,117.635,"Suntar"
SVA,63.686,-170.493,"Savoonga"
SVB,-14.279,50.175,"Sambava"
SVC,32.632,-108.154,"Grant County"
SVD,13.157,-61.150,"Argyle"
SVE,40.376,-120.573,"Susanville Muni"
SVF,8.018,2.465,"Save"
SVG,58.877,5.638,"Stavanger Sola"
SVH,35.765,-80.954,"Statesville Regional"
SVI,2.152,-74.766,"Eduardo Falla Solano"
SVJ,68.243,14.669,"Svolvaer Helle"
SVK,16.728,-88.369,"Silver Creek"
SVL,61.943,28.945,"Savonlinna"
SVN,32.010,-81.146,"Hunter Army Air"
SVO,55.973,37.415,"Sheremetyevo"
SVP,-12.405,16.947,"Kuito"
SVQ,37.418,-5.893,"Sevilla"
SVS,66.017,-149.054,"Stevens Village"
SVT,-18.518,24.078,"Savuti"
SVU,-16.803,179.341,"Savusavu"
SVV,7.000,-62.000,"San Salvador de Paul"
SVW,61.097,-155.574,"Sparrevohn LRRS"
SVX,56.743,60.803,"Koltsovo"
SVZ,7.841,-72.440,"San Antonio Del Tachira"
SWA,23.552,116.503,"Jieyang Chaoshan"
SWB,-21.510,119.362,"Shaw River"
SWC,-37.072,142.741,"Stawell"
SWD,60.130,-149.419,"Seward"
SWE,-6.284,147.582,"Siwea"
SWF,41.504,-74.105,"New York Stewart"
SWG,-6.140,147.279,"Satwag"
SWH,-35.376,143.533,"Swan Hill"
SWJ,-16.486,167.447,"Southwest Bay"
SWL,10.524,119.273,"San Vicente"
SWO,36.161,-97.086,"Stillwater Regional"
SWP,-22.662,14.568,"Swakopmund Muni"
SWQ,-8.489,117.412,"Sumbawa Besar"
SWR,-4.530,153.054,"Silur"
SWS,51.605,-4.068,"Swansea"
SWT,60.709,77.660,"Strezhevoy"
SWU,37.239,127.007,"Suwon"
SWV,61.922,159.229,"Severo-Evensk"
SWW,32.467,-100.467,"Avenger"
SWX,-18.374,21.833,"Shakawe"
SWY,4.222,100.699,"Sitiawan"
SXA,-6.091,147.595,"Sialum"
SXB,48.538,7.628,"Strasbourg"
SXE,-38.091,146.965,"West Sale"
SXG,-16.113,23.298,"Senanga"
SXH,-9.965,151.162,"Sehulea"
SXI,25.909,54.539,"Siri"
SXJ,42.912,90.247,"Shanshan"
SXK,-7.848,131.337,"Mathilda Batlayeri"
SXL,54.280,-8.599,"Sligo"
SXM,18.041,-63.109,"Princess Juliana"
SXN,-20.553,26.116,"Sua Pan"
SXO,-11.632,-50.690,"Sao Felix do Araguaia"
SXP,62.521,-164.848,"Nunam Iqua"
SXQ,60.475,-151.038,"Soldotna"
SXR,33.987,74.774,"Sheikh ul Alam"
SXS,5.088,119.094,"Sahabat [Sahabat 16]"
SXT,4.330,102.395,"Sungai Tiang"
SXU,6.803,37.686,"Soddu"
SXV,11.783,78.066,"Salem"
SXW,-5.970,148.854,"Sauren"
SXX,-6.641,-51.952,"Sao Felix do Xingu"
SXY,42.303,-75.416,"Sidney Muni"
SXZ,37.979,41.840,"Siirt"
SYA,52.712,174.114,"Eareckson Air Station"
SYC,-11.898,-69.063,"Shiringayoc"
SYD,-33.946,151.177,"Sydney Kingsford Smith"
